-3.666193121409119309e-15 -6.271905272287499263e-15 -1.271194386361988521e-15 -2.420074937798251541e-15 9.085835895484913050e-02 2.762950355669325202e-15 -4.305119338658798256e-01 5.286346547538890023e-02 0.000000000000000000e+00 0.000000000000000000e+00 -1.777787041890739259e-02 -1.206997592870646951e-01 0.000000000000000000e+00 3.033440654892399224e-01 -3.920107158031810868e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.888548831565602937e-01 -5.238364512369155651e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.711135489096225260e-01 1.768465257842883506e-15 8.978386788598329585e-16 -1.250990647398814715e-01 -5.175591403035820061e-16 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.063780506778630175e-01 2.486819472032168743e-01 -8.136360204425308051e-02 -2.338937706475661960e-02 1.107642537076550110e-01 4.077681181421541345e-02 -9.965184104411720090e-02 -9.794411096975709496e-02 1.686812692895932678e-03 4.010336182826274021e-02 -3.272010763200762784e-01 -9.305525580904706103e-04 -1.803008267852129198e-01 4.555184778122220446e-02 -3.426072373012252481e-02 -4.748871033450063200e-02 7.758732708330967620e-02 -9.277588342988626890e-02 1.377446358882202793e-01 1.572828859878231192e-03 -1.106581122089132230e-01 3.536830397043862206e-02 -1.157948622346395388e-02 3.694449523068624869e-02 -3.977697398194725981e-02 -1.628728742448996847e-02 -1.933979296447459141e-04 5.422207183242091924e-04 -5.031743181135519974e-04 3.522559065584073847e-04 -2.404743958728200275e-04 2.711029568267313522e-04 -1.116941848206033823e-03 2.796666469819178305e-04
-2.410792480958972271e-15 -4.571333262274271274e-15 1.252353694538551132e-16 6.155586677096999865e-15 -4.652999999140579046e-01 -6.043420137103402025e-15 3.067124057070833021e-01 -4.237085463146484376e-01 5.960592609573240857e-15 -1.743483618737822634e-17 8.651433162440751168e-02 -4.113315573250976298e-01 2.867533923351171410e-15 -5.977161071062947473e-02 -3.901154288714583918e-02 -3.340650130117260166e-16 -3.170011572362535194e-15 1.954658158151366398e-01 3.341443027497812551e-03 5.208557600054336949e-16 -6.498480661586339099e-17 1.446995738091836014e-15 1.104078769036595520e-01 1.288376612298829289e-15 6.806633980965975364e-17 2.331042050911447117e-02 -2.851101672820314029e-16 -6.709743346335104763e-17 -1.942890293094023946e-16 -1.925543058334255875e-16 -7.860437303105716472e-16 -5.797655766815511748e-17 -3.443176661827967305e-02 4.232754235012289867e-02 -2.769403538506658852e-02 2.054092205807736896e-02 2.003260434167739024e-02 1.384200178100000733e-02 -7.360322185121712102e-03 -4.046446606062127638e-02 1.017884901943107677e-02 -5.709284305885554966e-03 -9.833031963168248346e-02 6.535657250565059424e-03 -7.813320488663844099e-02 -3.712536524466913262e-02 4.944566153917778067e-02 -6.050751749241486954e-02 2.827918094149045602e-02 -3.677654681490513666e-02 -7.528089006943083916e-02 4.621197491611484659e-02 1.110165662827024002e-01 9.591923839408308949e-03 -4.172185719924503128e-02 -5.879510559386622731e-02 1.219164564155852809e-01 -2.428393655902049975e-01 -5.649102924683738029e-04 9.067610287701085431e-03 -2.249532052036401497e-03 4.112974251112731447e-03 9.471060902989320365e-04 -1.991041738721188205e-04 -1.322498761768866812e-03 4.547659210413129531e-03
-4.308525913605959490e-01 3.398017981266925336e-01 4.465597111753647486e-01 7.410739313602356104e-02 -1.949829186997931174e-15 2.723421951292217535e-01 1.276756478318930021e-15 3.002806336915853080e-15 -1.473575337024560922e-02 1.039855561797867478e-01 -4.889318117040630796e-15 4.996003610813204432e-15 1.084997793674139094e-01 -4.891920202254596006e-16 2.875304161431557759e-16 -6.887522988156508097e-02 1.174072063003202965e-01 4.163336342344337027e-17 2.104219576359867006e-15 -4.570483626700420215e-02 7.604103041147783348e-02 1.162754563106020364e-02 4.579669976578770729e-16 -2.377269307524133499e-02 -6.584200959056425717e-02 -6.245004513516505540e-16 1.299830360970665732e-01 1.240518709091976424e-01 3.973775233131713290e-03 -1.367982966765510754e-02 5.821589233266652799e-03 3.245050848102899298e-03 4.579669976578770729e-16 6.383782391594650107e-16 1.457167719820517959e-16 1.214306433183764966e-16 4.857225732735059864e-16 1.491862189340054101e-16 1.387778780781445676e-16 2.428612866367529932e-16 8.337514706413529098e-17 6.938893903907228378e-17 -3.885780586188047891e-16 -1.911448430091944317e-16 -3.469446951953614189e-17 1.804112415015879378e-16 5.725129571809706164e-16 1.847480501915299556e-16 4.163336342344337027e-17 3.122502256758252770e-17 8.326672684688674053e-17 -5.833007687972013855e-17 1.526556658859590243e-16 1.804112415015879378e-16 -2.428612866367529932e-17 -3.816391647148975608e-16 -2.775557561562891351e-17 2.220446049250313081e-16 -2.775557561562891351e-17 -2.081668171172168513e-17 6.938893903907228378e-18 1.040834085586084257e-17 2.081668171172168513e-17 0.000000000000000000e+00 1.387778780781445676e-17 6.938893903907228378e-18
2.602384670691548684e-14 -1.120882541798010626e-14 4.711956855991949128e-16 -3.190345091848523520e-15 1.672245398110347725e-01 3.321486535255672278e-16 1.394685132486437606e-01 -2.417055351545227826e-01 7.523604135528660919e-15 -2.137179322403426340e-15 -1.320846545912252590e-01 2.607818875591036978e-01 -2.737393645091401595e-15 -4.244139114054960860e-03 5.268813251077059112e-02 -4.796510411075871616e-16 1.132774429812855033e-15 4.616092539304100795e-01 1.020007906313762508e-01 -3.347582627766243490e-15 -1.020017403874362572e-15 -2.732731575749713926e-15 -1.416657117092656182e-01 1.807800665505421396e-16 -2.030710627706869013e-15 3.109461627980900644e-01 9.262635329007436499e-16 -2.550043509685906429e-16 2.344180622185221274e-15 8.806974247099752517e-16 -5.325601071248797780e-16 2.118829200634109178e-15 -1.436658509649228754e-01 1.694532200288729473e-01 -7.110140281800964024e-02 6.494261923473376719e-02 -1.324941191635335414e-01 -2.320488156220622267e-03 1.665283431850170248e-03 1.543380729946841612e-01 -2.089199500667371090e-01 -1.185285801831026387e-02 -1.978025879655695429e-02 -2.292175378847305933e-01 5.600312667063862826e-02 -2.271004601611986418e-01 1.174748718363961275e-01 -1.007264616167038024e-01 1.425730717178784190e-01 8.920891718443436924e-02 1.094227458264196429e-01 -1.888038521779058232e-01 -1.874558855132291146e-02 5.166506410740107080e-02 -1.424516269937426971e-01 1.919897212588353441e-02 -7.528177096577245986e-02 -5.373728345775097281e-03 2.438325002251749002e-04 2.939615401389983340e-04 -1.420934388168815232e-05 -6.565697487003682720e-04 -2.083191105571504526e-04 -1.525067948143984942e-04 -1.282377779112248151e-04 -1.428075407315154699e-03
7.361620649269722844e-15 -1.146177638296167227e-14 -2.320106753370074865e-15 -6.544263160387522189e-15 2.480982501471800106e-01 1.022577597691757868e-15 2.171449174764015777e-01 3.596616857037362308e-02 -3.705172833042696956e-15 -2.707903345999795874e-15 -8.127875836776185525e-02 2.924615979115079145e-03 3.870493335556002279e-15 -1.320852811933141135e-01 -2.719171395566558624e-01 1.965848274096404502e-15 -4.428965874603285613e-17 -1.527504586639469031e-01 -1.495705997686170852e-01 1.389784554800543859e-15 1.157846605051582323e-15 1.297485068604137259e-15 -6.716968710639653617e-02 -8.782171813236409688e-16 1.389661813470438791e-15 -2.921069210267907557e-01 -9.974049596795557175e-16 8.036648603548801617e-16 6.895390291736247512e-16 2.337675409150308248e-16 -1.515226746157116722e-15 9.354123649708140364e-16 1.478611446672082053e-01 -1.427669242634584668e-01 -1.756100228670804397e-01 -1.936625041317437956e-01 2.085659876743550800e-01 2.755046963029092119e-02 -2.123506811248968007e-02 -1.177001647462428968e-01 -4.125089263730146588e-02 -1.246231807713278350e-01 2.510551236359631622e-02 -3.819512763707866299e-01 9.419406079704559231e-02 -2.189707459222227093e-01 4.638316782286553558e-02 -1.811083598026255737e-01 -3.918095318305964830e-02 -9.981758592670524066e-03 -2.730841804474309908e-02 -1.233293974788299829e-01 -9.395964516053539883e-02 -2.143747414523103911e-01 -1.950853062627503354e-01 1.235835669398464842e-01 -8.280681107719062295e-02 1.049655722567601271e-02 -1.060665981827413340e-04 1.300300752788446923e-03 1.249453775916120613e-04 -7.149280999154544736e-04 6.216978979633885904e-04 -1.973915234593781598e-04 5.591137382188193783e-05 -1.633498166709421162e-03
-8.554774672369948318e-02 -4.682875923566854337e-01 -2.693273432862592354e-01 9.218605622752357870e-03 -5.447031714567174276e-15 2.259051738863520897e-01 -2.992397996059992238e-17 -1.174581265583896084e-14 -4.544596480138581307e-01 2.026536307522663893e-02 -2.982857016942119799e-15 -9.298117831235686026e-16 -2.219305372779172003e-01 -1.679212324745549267e-15 1.110223024625156540e-16 2.367258609013406789e-01 1.853783827561208686e-01 2.359223927328457648e-15 4.957839694341714676e-15 2.388557765553027401e-01 -8.718040368265921047e-02 -6.517888725518464210e-02 1.471045507628332416e-15 -1.800080600870722913e-01 6.713441178028713152e-02 2.983724378680108202e-16 1.013856177603802422e-01 1.369232199298134056e-01 3.788075136906302737e-02 -2.658145607476463876e-02 1.527460319506315431e-02 -1.726462082041144500e-02 1.103284130721249312e-15 7.077671781985372945e-16 1.249000902703301108e-15 -3.035766082959412415e-16 9.298117831235686026e-16 -1.734723475976807094e-16 4.440892098500626162e-16 -4.302114220422481594e-16 -7.413774455455879320e-16 7.147060721024445229e-16 1.665334536937734811e-16 -3.174543961037556983e-16 5.551115123125782702e-17 4.631711680858074942e-16 4.267419750902945452e-16 4.492933802779930375e-16 5.967448757360216405e-16 1.387778780781445676e-16 5.551115123125782702e-17 5.637851296924623057e-16 1.665334536937734811e-16 2.012279232133096230e-16 -5.204170427930421283e-17 -1.110223024625156540e-16 -5.551115123125782702e-17 0.000000000000000000e+00 -1.387778780781445676e-17 5.551115123125782702e-17 2.775557561562891351e-17 0.000000000000000000e+00 -5.551115123125782702e-17 0.000000000000000000e+00 0.000000000000000000e+00 -2.775557561562891351e-17
1.987434339353959088e-14 -9.539476972857078188e-15 7.570053768010344222e-16 -3.445278904964643300e-15 1.950918541179988142e-01 1.846293400428846136e-15 1.361262640000902580e-01 -2.341793127065841806e-01 5.877243136609422436e-15 7.784571598445921836e-17 -3.761305293579407516e-02 1.589767741321501116e-01 -1.849215225391276363e-15 -4.745491540820850895e-03 3.327789134891712131e-02 1.040834085586084257e-16 5.447031714567174276e-16 1.871158463111073922e-01 5.850162455921752852e-02 -1.516148318003729401e-15 -6.036837696399288689e-16 -1.473647592842297627e-15 -2.919425133552311369e-03 2.839467067470159073e-16 -9.712410360925313250e-16 1.494910411808355322e-01 5.151786259270106373e-16 3.174543961037556983e-16 1.798908244587948957e-15 5.733261088103347447e-16 -1.213655911880273663e-15 1.821676490210144550e-15 -1.008305053944308360e-02 -1.607217823857909900e-01 -6.913782368897525288e-02 -7.603007218125497346e-02 1.746786082477748137e-01 -4.440989219943609206e-02 5.145035051223589839e-02 -3.380671036424372500e-01 3.017995280086196441e-01 -1.361924855370652554e-01 -1.710563965781642104e-01 2.752122406116694342e-01 2.627343742941573579e-01 1.679977194111959837e-01 -6.685132725193711212e-02 -9.172910726776156709e-02 -1.875806519301026487e-01 -1.281200634711440745e-01 -1.426929921299445181e-01 1.396369450230629805e-01 -1.326831849717724776e-01 -2.267244521855046324e-01 2.466851044023474770e-01 2.417829160438139668e-02 2.702374957177167136e-02 7.493611361077571337e-03 -1.264059675035908350e-03 -3.784167488857796864e-03 -6.411340812688057222e-05 -3.674595340590158625e-03 1.522596089433878030e-03 -1.247027020932697794e-04 3.764753099612661025e-04 -2.637453711453324745e-04
2.009579859401220803e-14 -1.294339030162738201e-14 -2.834231523844960146e-15 -2.262123891450470909e-15 3.851485197138884015e-02 -2.463036207509298083e-15 2.112524056418713103e-02 1.825373267980757719e-01 -3.740063814205996096e-15 -6.265387514359233023e-15 -2.131245354469093189e-01 3.872246319354057803e-02 9.011888457699512855e-16 -8.088506148590358935e-02 6.558390891020700331e-02 2.836272883222079599e-16 2.138046684141414744e-16 1.742992065008454605e-01 -5.466342456658040971e-02 -1.423340612038970221e-15 6.956241138666996449e-16 -4.534133485334379543e-16 1.198323726636307818e-02 2.458406008436930072e-16 1.111203098016821853e-15 -2.823577593947264042e-01 -1.325894514589297231e-15 1.557348000558178569e-15 2.298833866321015051e-15 3.632077277826439854e-16 -4.368115027672536677e-15 2.861534793840991853e-15 -2.975937310091498755e-01 -1.808914310272932702e-01 4.463877573865758508e-02 2.164853334602769297e-01 2.357518068489951324e-02 -2.692596307910490039e-02 9.329702964354008587e-03 1.247313879806951076e-01 8.010014908908305586e-02 1.467411584421209891e-01 -2.313686725665953514e-01 -1.692163313172565658e-02 2.269511775118608354e-01 -2.068309775006337281e-01 2.038771122772455313e-01 4.146523135502405699e-01 -1.073015615152468627e-01 -2.177351028803387878e-01 -1.047489337951292010e-01 9.357870621442999914e-02 1.156207744663176329e-02 1.686626797162631142e-01 5.060060951947233793e-02 -1.958627221882568437e-01 -7.943124291863329356e-02 1.701272799945649505e-02 1.028310393546810753e-03 -4.602484606419154911e-03 -5.768195422468647138e-04 -2.639583144948554061e-04 -1.006141276794936257e-03 1.685984158935963095e-04 5.455318256890606676e-04 -1.632218011320601958e-03
-1.666379380077215311e-01 -1.536797098116886584e-01 -2.601667690975693059e-01 -2.869979124773552881e-01 -7.965850201685498178e-15 3.385700113741628436e-02 5.828670879282071837e-16 9.020562075079396891e-17 8.678433717577423157e-02 3.650090880636142621e-01 -7.499209586647737069e-15 1.706967900361178181e-15 2.548766643510568808e-01 1.589006703994755298e-15 1.020017403874362572e-15 2.541242922154752781e-01 -1.045522772984204540e-01 -1.942890293094023946e-15 -1.935951399190116717e-15 -2.695194903527058927e-01 1.260552682909050481e-01 3.241859610736496089e-01 -2.053912595556539600e-15 4.659955216783736032e-01 -8.345071036037136902e-02 3.469446951953614189e-16 -8.347978664855311426e-02 -8.072817833599453541e-02 6.364834119251457090e-02 -6.467805964580973510e-02 -8.313039297465005251e-03 7.783150572496029540e-02 3.434752482434078047e-16 5.828670879282071837e-16 -2.498001805406602216e-16 5.308253836489029709e-16 -6.522560269672794675e-16 -8.326672684688674053e-17 5.551115123125782702e-17 5.273559366969493567e-16 5.854691731421723944e-16 -5.134781488891348999e-16 1.387778780781445676e-17 2.693158196453993014e-16 -6.245004513516505540e-17 -1.769417945496343236e-16 -3.122502256758252770e-16 -3.955169525227120175e-16 -5.967448757360216405e-16 -3.330669073875469621e-16 2.220446049250313081e-16 -1.528725063204561252e-16 -6.071532165918824830e-17 6.245004513516505540e-17 2.428612866367529932e-17 -2.220446049250313081e-16 2.498001805406602216e-16 1.734723475976807094e-18 -2.775557561562891351e-17 -1.110223024625156540e-16 5.551115123125782702e-17 -8.326672684688674053e-17 -1.387778780781445676e-17 -1.387778780781445676e-17 -1.665334536937734811e-16 -5.551115123125782702e-17
4.094327605554286064e-15 -6.418316073258709903e-15 -2.714750064514420293e-16 -3.458661799853042067e-15 1.807005929948267142e-01 3.556547679110829318e-15 -1.313968048498235230e-01 -3.893315990127912268e-02 2.151057110211240797e-16 -3.622102617839573213e-15 -4.920647043012732480e-02 -1.877573183987336636e-01 3.372302437298912992e-15 -1.221672162776198667e-01 2.401341088915306954e-02 4.857225732735059864e-16 -8.127179484951341237e-16 4.015284762243367944e-02 -7.252446188843862662e-02 1.026956297778269800e-15 4.787836793695987581e-16 1.443289932012703503e-15 2.088821962894893414e-02 1.407863483300019075e-16 -4.673175459095961823e-16 9.282025509009558806e-02 2.775984040268264831e-16 1.127570259384924611e-16 7.285838599102589797e-17 -1.613292832658430598e-16 -1.102850449852255110e-15 4.267419750902945452e-16 1.299108374214150985e-01 -4.524633562210288451e-01 1.408840524103489589e-01 4.988608198382857989e-02 -1.025692053909432189e-01 -4.993940887103148762e-02 3.390360767535251507e-01 -4.786020361505496923e-02 1.139991726348805329e-02 -4.740228495139422321e-02 1.018935479042652748e-01 9.909010616731737942e-02 -2.204691007903136213e-01 -3.050679419160829964e-01 -2.599917367451075045e-01 -8.900064987217812251e-02 1.115103381278341882e-01 -1.607670571142631732e-01 5.332200909283707491e-02 1.587299470539564883e-01 3.164416049243648499e-02 3.200234614921152465e-01 -1.109331564830094985e-01 1.310596402865164822e-01 2.836897944878524758e-02 4.236573638803948529e-03 1.142513702677294338e-03 -2.515358433004405425e-04 -1.199072325592895338e-03 9.563318821614805176e-04 4.473509213753050495e-04 2.629561593902353389e-03 -7.617219086348131496e-04 -1.662669585396764349e-04
