2.480259671019330592e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 -1.217664373115335680e-01
0.000000000000000000e+00 2.480259671019330592e-01 0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -1.997999990302241069e-01
0.000000000000000000e+00 0.000000000000000000e+00 2.480259671019330592e-01 -3.840399100144591404e-01 -1.053062674693265727e-01 0.000000000000000000e+00
2.480259671019330592e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.191732048091240288e-03
0.000000000000000000e+00 2.480259671019330592e-01 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -2.285553835289840796e-01
0.000000000000000000e+00 0.000000000000000000e+00 2.480259671019330592e-01 -3.971223060949466421e-01 5.112192109822018965e-02 -0.000000000000000000e+00
2.480259671019330592e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.590470852515268041e-01
0.000000000000000000e+00 2.480259671019330592e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.403936363695067358e-02
0.000000000000000000e+00 0.000000000000000000e+00 2.480259671019330592e-01 2.106688918617821427e-01 1.712246840952098004e-01 0.000000000000000000e+00
2.480259671019330592e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 -2.921376842185819944e-01
0.000000000000000000e+00 2.480259671019330592e-01 0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -3.530800040407827689e-02
0.000000000000000000e+00 0.000000000000000000e+00 2.480259671019330592e-01 -1.474378042174469827e-01 -3.422296017769915766e-01 0.000000000000000000e+00
2.480259671019330592e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300231771554728244e-01
0.000000000000000000e+00 2.480259671019330592e-01 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -1.640717031141030458e-01
0.000000000000000000e+00 0.000000000000000000e+00 2.480259671019330592e-01 -2.183298244980790004e-01 3.081732755881583241e-01 -0.000000000000000000e+00
2.480259671019330592e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 -2.289808269370549321e-01
0.000000000000000000e+00 2.480259671019330592e-01 0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 1.828452480871696761e-01
0.000000000000000000e+00 0.000000000000000000e+00 2.480259671019330592e-01 2.513571866772527641e-01 -3.107141957356502893e-01 0.000000000000000000e+00
2.480259671019330592e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.866315693813342724e-01
0.000000000000000000e+00 2.480259671019330592e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.887902643979793516e-02
0.000000000000000000e+00 0.000000000000000000e+00 2.480259671019330592e-01 1.869013385781777004e-01 3.308898489428144796e-01 0.000000000000000000e+00
2.480259671019330592e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 -3.258347283086874824e-01
0.000000000000000000e+00 2.480259671019330592e-01 0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 9.163876734238352029e-02
0.000000000000000000e+00 0.000000000000000000e+00 2.480259671019330592e-01 6.391275099278902194e-02 -4.081367020127794065e-01 0.000000000000000000e+00
2.480259671019330592e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.213102646420428199e-01
0.000000000000000000e+00 2.480259671019330592e-01 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -6.930510713508651610e-02
0.000000000000000000e+00 0.000000000000000000e+00 2.480259671019330592e-01 -2.631721256897978645e-02 3.982204850326106493e-01 -0.000000000000000000e+00
7.187851580173124089e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 -5.594806390458108292e-02
0.000000000000000000e+00 7.187851580173124089e-02 0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -7.954035287456319436e-02
0.000000000000000000e+00 0.000000000000000000e+00 7.187851580173124089e-02 -1.550835174292992669e-01 -5.085882888505646043e-02 0.000000000000000000e+00
7.187851580173124089e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.015592718423511710e-02
0.000000000000000000e+00 7.187851580173124089e-02 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -9.478865790756958731e-02
0.000000000000000000e+00 0.000000000000000000e+00 7.187851580173124089e-02 -1.622232970423035936e-01 3.126782249083588650e-02 -0.000000000000000000e+00
7.187851580173124089e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 9.995109817301795971e-03
0.000000000000000000e+00 7.187851580173124089e-02 0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 6.483602388888907997e-02
0.000000000000000000e+00 0.000000000000000000e+00 7.187851580173124089e-02 1.159432159791093653e-01 -1.127507493254871008e-03 0.000000000000000000e+00
7.187851580173124089e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 -1.056004190503124079e-01
0.000000000000000000e+00 7.187851580173124089e-02 0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -3.161333006301376980e-02
0.000000000000000000e+00 0.000000000000000000e+00 7.187851580173124089e-02 -8.614984182295917781e-02 -1.199044719591934038e-01 0.000000000000000000e+00
7.187851580173124089e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.452898725502661581e-02
0.000000000000000000e+00 7.187851580173124089e-02 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -7.638763195769672498e-02
0.000000000000000000e+00 0.000000000000000000e+00 7.187851580173124089e-02 -1.112237807060841716e-01 1.045360545330950852e-01 -0.000000000000000000e+00
7.187851580173124089e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 -7.283512852013092342e-02
0.000000000000000000e+00 7.187851580173124089e-02 0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 8.221215973884614392e-02
0.000000000000000000e+00 0.000000000000000000e+00 7.187851580173124089e-02 1.218735472367835082e-01 -1.036855067626409610e-01 0.000000000000000000e+00
7.187851580173124089e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.037266750897825468e-01
0.000000000000000000e+00 7.187851580173124089e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.864789062701901035e-02
0.000000000000000000e+00 0.000000000000000000e+00 7.187851580173124089e-02 9.785960534990741089e-02 1.162445891934133779e-01 0.000000000000000000e+00
7.187851580173124089e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 -1.230383334806040146e-01
0.000000000000000000e+00 7.187851580173124089e-02 0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 3.510370311672918187e-02
0.000000000000000000e+00 0.000000000000000000e+00 7.187851580173124089e-02 2.500557042387489132e-02 -1.542172272662548083e-01 0.000000000000000000e+00
7.187851580173124089e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.221335755207318546e-01
0.000000000000000000e+00 7.187851580173124089e-02 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -2.732680671866849834e-02
0.000000000000000000e+00 0.000000000000000000e+00 7.187851580173124089e-02 -1.171705592860574838e-02 1.515663455698653406e-01 -0.000000000000000000e+00
