 -3.0000     0.0003289728 
 -2.5000     0.0003327718 
 -2.0000     0.0003280466 
 -1.5000     0.0003147970 
 -1.0000     0.0003044706 
 -0.5000     0.0003092803 
  0.0000     0.0003208453 
  0.5000     0.0003306776 
  1.0000     0.0003384024 
  1.5000     0.0003436450 
  2.0000     0.0003420012 
  2.5000     0.0003290684 
  3.0000     0.0003116178 
  3.5000     0.0002964282 
  4.0000     0.0002834995 
  4.5000     0.0002729575 
  5.0000     0.0002649280 
  5.5000     0.0002594110 
  6.0000     0.0002580497 
  6.5000     0.0002624853 
  7.0000     0.0002679870 
  7.5000     0.0002698346 
  8.0000     0.0002753505 
  8.5000     0.0002918416 
  9.0000     0.0003132128 
  9.5000     0.0003333774 
 10.0000     0.0003523354 
 10.5000     0.0003742849 
 11.0000     0.0004034295 
 11.5000     0.0004397691 
 12.0000     0.0004809256 
