 -3.0000    -0.0037537524 
 -2.5000    -0.0025578676 
 -2.0000    -0.0013643112 
 -1.5000    -0.0001730856 
 -1.0000     0.0006402809 
 -0.5000     0.0007041051 
  0.0000     0.0014132539 
  0.5000     0.0041434980 
  1.0000     0.0079667335 
  1.5000     0.0119570750 
  2.0000     0.0152633481 
  2.5000     0.0170288583 
  3.0000     0.0176143692 
  3.5000     0.0173816867 
  4.0000     0.0163308110 
  4.5000     0.0146574987 
  5.0000     0.0125574610 
  5.5000     0.0100306981 
  6.0000     0.0071632310 
  6.5000     0.0040410187 
  7.0000     0.0007202244 
  7.5000    -0.0027429288 
  8.0000    -0.0063067854 
  8.5000    -0.0099295488 
  9.0000    -0.0135775434 
  9.5000    -0.0172168960 
 10.0000    -0.0208476066 
 10.5000    -0.0244570420 
 11.0000    -0.0280324539 
 11.5000    -0.0315738421 
 12.0000    -0.0350918152 
