 -3.0000    -0.0180345442 
 -2.5000    -0.0137753073 
 -2.0000    -0.0095661140 
 -1.5000    -0.0054069702 
 -1.0000    -0.0021983402 
 -0.5000    -0.0008314933 
  0.0000    -0.0000286483 
  0.5000     0.0014704834 
  1.0000     0.0034194439 
  1.5000     0.0055723649 
  2.0000     0.0073826811 
  2.5000     0.0083002827 
  3.0000     0.0085532890 
  3.5000     0.0083704787 
  4.0000     0.0077518520 
  4.5000     0.0068326415 
  5.0000     0.0057480491 
  5.5000     0.0044980747 
  6.0000     0.0031353925 
  6.5000     0.0017126388 
  7.0000     0.0002591071 
  7.5000    -0.0011958781 
  8.0000    -0.0026439398 
  8.5000    -0.0040766728 
  9.0000    -0.0054732893 
  9.5000    -0.0068128796 
 10.0000    -0.0080954435 
 10.5000    -0.0093318115 
 11.0000    -0.0105329127 
 11.5000    -0.0116987471 
 12.0000    -0.0128222835 
