 -3.0000    -0.0085793084 
 -2.5000    -0.0055740936 
 -2.0000    -0.0031413388 
 -1.5000    -0.0012810440 
 -1.0000    -0.0001448466 
 -0.5000     0.0001090351 
  0.0000    -0.0000039757 
  0.5000     0.0000339677 
  1.0000     0.0001676375 
  1.5000     0.0003417441 
  2.0000     0.0005989687 
  2.5000     0.0009821728 
  3.0000     0.0014107474 
  3.5000     0.0018034191 
  4.0000     0.0021267449 
  4.5000     0.0023469696 
  5.0000     0.0024640930 
  5.5000     0.0024811245 
  6.0000     0.0024010882 
  6.5000     0.0022239842 
  7.0000     0.0019596807 
  7.5000     0.0016180458 
  8.0000     0.0012159245 
  8.5000     0.0007701230 
  9.0000     0.0002871979 
  9.5000    -0.0002263183 
 10.0000    -0.0007704253 
 10.5000    -0.0013377016 
 11.0000    -0.0019207532 
 11.5000    -0.0025195802 
 12.0000    -0.0031154348 
