 -3.0000     0.0000266634 
 -2.5000    -0.0000144060 
 -2.0000    -0.0000772316 
 -1.5000    -0.0001618136 
 -1.0000    -0.0002374420 
 -0.5000    -0.0002713528 
  0.0000    -0.0002768323 
  0.5000    -0.0002673398 
  1.0000    -0.0002498317 
  1.5000    -0.0002312649 
  2.0000    -0.0002109454 
  2.5000    -0.0001881798 
  3.0000    -0.0001666670 
  3.5000    -0.0001501102 
  4.0000    -0.0001385094 
  4.5000    -0.0001278652 
  5.0000    -0.0001141750 
  5.5000    -0.0000974387 
  6.0000    -0.0000782578 
  6.5000    -0.0000572328 
  7.0000    -0.0000357937 
  7.5000    -0.0000153672 
  8.0000     0.0000099308 
  8.5000     0.0000459719 
  9.0000     0.0000815291 
  9.5000     0.0001053902 
 10.0000     0.0001175551 
 10.5000     0.0001374928 
 11.0000     0.0001846971 
 11.5000     0.0002591680 
 12.0000     0.0003445365 
