 -3.0000    -0.0000001612 
 -2.5000    -0.0000001282 
 -2.0000    -0.0000000042 
 -1.5000     0.0000002109 
 -1.0000     0.0000004750 
 -0.5000     0.0000007432 
  0.0000     0.0000010198 
  0.5000     0.0000013092 
  1.0000     0.0000023678 
  1.5000     0.0000049518 
  2.0000     0.0000087344 
  2.5000     0.0000133888 
  3.0000     0.0000176801 
  3.5000     0.0000203722 
  4.0000     0.0000214652 
  4.5000     0.0000216760 
  5.0000     0.0000217224 
  5.5000     0.0000216044 
  6.0000     0.0000210938 
  6.5000     0.0000199626 
  7.0000     0.0000185485 
  7.5000     0.0000171882 
  8.0000     0.0000158807 
  8.5000     0.0000146247 
  9.0000     0.0000133600 
  9.5000     0.0000120263 
 10.0000     0.0000106237 
 10.5000     0.0000092614 
 11.0000     0.0000080487 
 11.5000     0.0000069857 
 12.0000     0.0000060383 
