 -3.0000     0.0037069678 
 -2.5000     0.0019812501 
 -2.0000     0.0005253871 
 -1.5000    -0.0006606212 
 -1.0000    -0.0014355797 
 -0.5000    -0.0016488700 
  0.0000    -0.0016660926 
  0.5000    -0.0018565864 
  1.0000    -0.0022746307 
  1.5000    -0.0029744562 
  2.0000    -0.0038262839 
  2.5000    -0.0047001682 
  3.0000    -0.0053918652 
  3.5000    -0.0056958744 
  4.0000    -0.0056121952 
  4.5000    -0.0051833284 
  5.0000    -0.0044520755 
  5.5000    -0.0034184366 
  6.0000    -0.0021087972 
  6.5000    -0.0005496323 
  7.0000     0.0012005480 
  7.5000     0.0030832121 
  8.0000     0.0050773825 
  8.5000     0.0071621210 
  9.0000     0.0093098181 
  9.5000     0.0114929529 
 10.0000     0.0137115256 
 10.5000     0.0159357142 
 11.0000     0.0181358022 
 11.5000     0.0203117896 
 12.0000     0.0224549517 
