 -3.0000    -0.0000001356 
 -2.5000    -0.0000001024 
 -2.0000     0.0000000069 
 -1.5000     0.0000001923 
 -1.0000     0.0000003944 
 -0.5000     0.0000005513 
  0.0000     0.0000006754 
  0.5000     0.0000007788 
  1.0000     0.0000012590 
  1.5000     0.0000025141 
  2.0000     0.0000051566 
  2.5000     0.0000098020 
  3.0000     0.0000147024 
  3.5000     0.0000180955 
  4.0000     0.0000202374 
  4.5000     0.0000213867 
  5.0000     0.0000215432 
  5.5000     0.0000210232 
  6.0000     0.0000201440 
  6.5000     0.0000189058 
  7.0000     0.0000174903 
  7.5000     0.0000160795 
  8.0000     0.0000146261 
  8.5000     0.0000130833 
  9.0000     0.0000115717 
  9.5000     0.0000102118 
 10.0000     0.0000090036 
 10.5000     0.0000079026 
 11.0000     0.0000068642 
 11.5000     0.0000058887 
 12.0000     0.0000049946 
