 -3.0000     0.0010119053 
 -2.5000     0.0010202957 
 -2.0000     0.0008911726 
 -1.5000     0.0006245361 
 -1.0000     0.0003287124 
 -0.5000     0.0001192576 
  0.0000     0.0000139964 
  0.5000     0.0000309037 
  1.0000     0.0001270977 
  1.5000     0.0002597333 
  2.0000     0.0003974968 
  2.5000     0.0005090343 
  3.0000     0.0005764306 
  3.5000     0.0005816601 
  4.0000     0.0005247229 
  4.5000     0.0004350696 
  5.0000     0.0003423596 
  5.5000     0.0002465927 
  6.0000     0.0001532321 
  6.5000     0.0000677594 
  7.0000     0.0000212894 
  7.5000     0.0000449487 
  8.0000     0.0001229863 
  8.5000     0.0002396815 
  9.0000     0.0004008385 
  9.5000     0.0006122429 
 10.0000     0.0008738947 
 10.5000     0.0011845968 
 11.0000     0.0015431565 
 11.5000     0.0019495738 
 12.0000     0.0023959484 
