 -3.0000    -0.0056640101 
 -2.5000    -0.0045549448 
 -2.0000    -0.0034083857 
 -1.5000    -0.0022243342 
 -1.0000    -0.0012247707 
 -0.5000    -0.0006294111 
  0.0000    -0.0003371532 
  0.5000    -0.0002482783 
  1.0000    -0.0003068667 
  1.5000    -0.0004571318 
  2.0000    -0.0006624187 
  2.5000    -0.0008858346 
  3.0000    -0.0011077257 
  3.5000    -0.0013083814 
  4.0000    -0.0014878017 
  4.5000    -0.0016273885 
  5.0000    -0.0017085479 
  5.5000    -0.0017312799 
  6.0000    -0.0016975993 
  6.5000    -0.0016095194 
  7.0000    -0.0014676733 
  7.5000    -0.0012726944 
  8.0000    -0.0010307763 
  8.5000    -0.0007481336 
  9.0000    -0.0004288648 
  9.5000    -0.0000770924 
 10.0000     0.0003071836 
 10.5000     0.0007249645 
 11.0000     0.0011772606 
 11.5000     0.0016640720 
 12.0000     0.0021816043 
