 -3.0000    -0.0159840460 
 -2.5000    -0.0117509564 
 -2.0000    -0.0078526061 
 -1.5000    -0.0042889952 
 -1.0000    -0.0017124148 
 -0.5000    -0.0008187894 
  0.0000    -0.0006864588 
  0.5000    -0.0003821755 
  1.0000     0.0000849429 
  1.5000     0.0007057694 
  2.0000     0.0014499569 
  2.5000     0.0022871689 
  3.0000     0.0030164179 
  3.5000     0.0034364921 
  4.0000     0.0035473916 
  4.5000     0.0033866272 
  5.0000     0.0029917407 
  5.5000     0.0023627323 
  6.0000     0.0015416083 
  6.5000     0.0005703216 
  7.0000    -0.0005154230 
  7.5000    -0.0016799988 
  8.0000    -0.0028943595 
  8.5000    -0.0041295208 
  9.0000    -0.0053725964 
  9.5000    -0.0066107166 
 10.0000    -0.0078438815 
 10.5000    -0.0090524283 
 11.0000    -0.0102166691 
 11.5000    -0.0113366040 
 12.0000    -0.0124097290 
