 -3.0000    -0.0299623696 
 -2.5000    -0.0211962473 
 -2.0000    -0.0134158331 
 -1.5000    -0.0066211270 
 -1.0000    -0.0019376681 
 -0.5000    -0.0005662849 
  0.0000    -0.0006801506 
  0.5000    -0.0004295172 
  1.0000     0.0000675659 
  1.5000     0.0006930275 
  2.0000     0.0014505953 
  2.5000     0.0023439959 
  3.0000     0.0031580558 
  3.5000     0.0036773617 
  4.0000     0.0039019137 
  4.5000     0.0038106666 
  5.0000     0.0033825581 
  5.5000     0.0026175880 
  6.0000     0.0015429544 
  6.5000     0.0001858208 
  7.0000    -0.0014083170 
  7.5000    -0.0031940625 
  8.0000    -0.0051486064 
  8.5000    -0.0072491881 
  9.0000    -0.0094639536 
  9.5000    -0.0117610912 
 10.0000    -0.0141406010 
 10.5000    -0.0165708058 
 11.0000    -0.0190199880 
 11.5000    -0.0214881474 
 12.0000    -0.0239546090 
