 -3.0000    -0.0153110331 
 -2.5000    -0.0101250070 
 -2.0000    -0.0058562299 
 -1.5000    -0.0025047018 
 -1.0000    -0.0003925470 
 -0.5000     0.0001441300 
  0.0000    -0.0000071690 
  0.5000     0.0000452379 
  1.0000     0.0002255749 
  1.5000     0.0004579814 
  2.0000     0.0008227213 
  2.5000     0.0014003979 
  3.0000     0.0020236990 
  3.5000     0.0025239340 
  4.0000     0.0028147785 
  4.5000     0.0028091017 
  5.0000     0.0025069030 
  5.5000     0.0019437120 
  6.0000     0.0011552337 
  6.5000     0.0001414682 
  7.0000    -0.0010607139 
  7.5000    -0.0024144417 
  8.0000    -0.0038927802 
  8.5000    -0.0054688572 
  9.0000    -0.0071209635 
  9.5000    -0.0088274697 
 10.0000    -0.0105883758 
 10.5000    -0.0123834174 
 11.0000    -0.0141924064 
 11.5000    -0.0160153428 
 12.0000    -0.0178288270 
