 -3.0000    -0.0346984808 
 -2.5000    -0.0258915511 
 -2.0000    -0.0174060193 
 -1.5000    -0.0092418964 
 -1.0000    -0.0030862161 
 -0.5000    -0.0006087918 
  0.0000     0.0000354988 
  0.5000     0.0006665183 
  1.0000     0.0018939084 
  1.5000     0.0043258538 
  2.0000     0.0068784929 
  2.5000     0.0084609352 
  3.0000     0.0092723816 
  3.5000     0.0095126105 
  4.0000     0.0091816220 
  4.5000     0.0083849160 
  5.0000     0.0072279679 
  5.5000     0.0057107778 
  6.0000     0.0039034612 
  6.5000     0.0018760830 
  7.0000    -0.0003303840 
  7.5000    -0.0026749233 
  8.0000    -0.0051358007 
  8.5000    -0.0076912083 
  9.0000    -0.0103046560 
  9.5000    -0.0129394397 
 10.0000    -0.0155955592 
 10.5000    -0.0182497052 
 11.0000    -0.0208783554 
 11.5000    -0.0234815096 
 12.0000    -0.0260852389 
