 -3.0000     0.0008522649 
 -2.5000     0.0010876531 
 -2.0000     0.0013035021 
 -1.5000     0.0014998118 
 -1.0000     0.0016765824 
 -0.5000     0.0018338137 
  0.0000     0.0019715058 
  0.5000     0.0020896587 
  1.0000     0.0021882723 
  1.5000     0.0022673468 
  2.0000     0.0023268820 
  2.5000     0.0023668780 
  3.0000     0.0023873348 
  3.5000     0.0023882524 
  4.0000     0.0023696307 
  4.5000     0.0023391700 
  5.0000     0.0023045687 
  5.5000     0.0022658268 
  6.0000     0.0022255170 
  6.5000     0.0021862100 
  7.0000     0.0021482745 
  7.5000     0.0021120793 
  8.0000     0.0020769432 
  8.5000     0.0020421830 
  9.0000     0.0020077762 
  9.5000     0.0019737005 
 10.0000     0.0019414478 
 10.5000     0.0019125225 
 11.0000     0.0018840505 
 11.5000     0.0018531284 
 12.0000     0.0018249419 
