 -3.0000    -0.0085540422 
 -2.5000    -0.0068026755 
 -2.0000    -0.0048644727 
 -1.5000    -0.0027394366 
 -1.0000    -0.0008554575 
 -0.5000     0.0003639382 
  0.0000     0.0010801185 
  0.5000     0.0014522422 
  1.0000     0.0016910789 
  1.5000     0.0020068946 
  2.0000     0.0022880293 
  2.5000     0.0024220992 
  3.0000     0.0024441356 
  3.5000     0.0023892712 
  4.0000     0.0022575060 
  4.5000     0.0020499805 
  5.0000     0.0017678353 
  5.5000     0.0014110701 
  6.0000     0.0009909511 
  6.5000     0.0005187361 
  7.0000    -0.0000012334 
  7.5000    -0.0005646113 
  8.0000    -0.0011605455 
  8.5000    -0.0017781473 
  9.0000    -0.0024190198 
  9.5000    -0.0030847750 
 10.0000    -0.0037754131 
 10.5000    -0.0044776900 
 11.0000    -0.0051782408 
 11.5000    -0.0058770654 
 12.0000    -0.0065844188 
