 -3.0000     0.0000286602 
 -2.5000     0.0000193560 
 -2.0000     0.0000053427 
 -1.5000    -0.0000133797 
 -1.0000    -0.0000308130 
 -0.5000    -0.0000410201 
  0.0000    -0.0000567062 
  0.5000    -0.0000904021 
  1.0000    -0.0001256185 
  1.5000    -0.0001459055 
  2.0000    -0.0001550136 
  2.5000    -0.0001567178 
  3.0000    -0.0001588503 
  3.5000    -0.0001692658 
  4.0000    -0.0001879644 
  4.5000    -0.0002047259 
  5.0000    -0.0002093326 
  5.5000    -0.0002017845 
  6.0000    -0.0001913354 
  6.5000    -0.0001872324 
  7.0000    -0.0001839350 
  7.5000    -0.0001758967 
  8.0000    -0.0001644540 
  8.5000    -0.0001509480 
  9.0000    -0.0001326659 
  9.5000    -0.0001068791 
 10.0000    -0.0000735877 
 10.5000    -0.0000402047 
 11.0000    -0.0000142110 
 11.5000     0.0000043935 
 12.0000     0.0000196307 
