 -3.0000    -0.0023984123 
 -2.5000    -0.0015312591 
 -2.0000    -0.0008365743 
 -1.5000    -0.0003143578 
 -1.0000    -0.0000041130 
 -0.5000     0.0000529422 
  0.0000    -0.0000063265 
  0.5000    -0.0000444101 
  1.0000    -0.0000686357 
  1.5000    -0.0000863386 
  2.0000    -0.0000814923 
  2.5000    -0.0000380029 
  3.0000    -0.0000006120 
  3.5000    -0.0000144300 
  4.0000    -0.0001099677 
  4.5000    -0.0003180212 
  5.0000    -0.0006385905 
  5.5000    -0.0010410146 
  6.0000    -0.0014944809 
  6.5000    -0.0019989895 
  7.0000    -0.0025379115 
  7.5000    -0.0030946181 
  8.0000    -0.0036632713 
  8.5000    -0.0042380466 
  9.0000    -0.0048099544 
  9.5000    -0.0053700384 
 10.0000    -0.0059182986 
 10.5000    -0.0064471440 
 11.0000    -0.0069490125 
 11.5000    -0.0074239039 
 12.0000    -0.0078706063 
