 -3.0000    -0.0000002370 
 -2.5000    -0.0000001737 
 -2.0000     0.0000000166 
 -1.5000     0.0000003341 
 -1.0000     0.0000007155 
 -0.5000     0.0000010937 
  0.0000     0.0000014844 
  0.5000     0.0000019032 
  1.0000     0.0000031093 
  1.5000     0.0000058609 
  2.0000     0.0000096052 
  2.5000     0.0000137882 
  3.0000     0.0000175639 
  3.5000     0.0000200809 
  4.0000     0.0000213392 
  4.5000     0.0000218613 
  5.0000     0.0000221736 
  5.5000     0.0000222761 
  6.0000     0.0000219156 
  6.5000     0.0000208382 
  7.0000     0.0000193553 
  7.5000     0.0000177781 
  8.0000     0.0000161983 
  8.5000     0.0000147070 
  9.0000     0.0000132651 
  9.5000     0.0000118335 
 10.0000     0.0000104121 
 10.5000     0.0000090836 
 11.0000     0.0000079303 
 11.5000     0.0000069525 
 12.0000     0.0000060834 
