 -3.0000     0.0077781028 
 -2.5000     0.0058152333 
 -2.0000     0.0039237014 
 -1.5000     0.0021035072 
 -1.0000     0.0007139546 
 -0.5000     0.0001383278 
  0.0000    -0.0000069799 
  0.5000    -0.0001095564 
  1.0000    -0.0001749580 
  1.5000    -0.0002087342 
  2.0000    -0.0002330563 
  2.5000    -0.0002701247 
  3.0000    -0.0003103529 
  3.5000    -0.0003440960 
  4.0000    -0.0003713538 
  4.5000    -0.0003807398 
  5.0000    -0.0003607866 
  5.5000    -0.0003114943 
  6.0000    -0.0002361119 
  6.5000    -0.0001378994 
  7.0000    -0.0000076720 
  7.5000     0.0001637586 
  8.0000     0.0003643408 
  8.5000     0.0005820460 
  9.0000     0.0008202402 
  9.5000     0.0010822783 
 10.0000     0.0013681603 
 10.5000     0.0016745130 
 11.0000     0.0019979750 
 11.5000     0.0023385465 
 12.0000     0.0026947987 
