 -3.0000    -0.0018598704 
 -2.5000    -0.0008966724 
 -2.0000     0.0000118244 
 -1.5000     0.0008656188 
 -1.0000     0.0014840251 
 -0.5000     0.0016881994 
  0.0000     0.0014830277 
  0.5000     0.0008733292 
  1.0000     0.0000862072 
  1.5000    -0.0006517779 
  2.0000    -0.0012401964 
  2.5000    -0.0015779670 
  3.0000    -0.0017374165 
  3.5000    -0.0017910806 
  4.0000    -0.0017389591 
  4.5000    -0.0016041608 
  5.0000    -0.0014097890 
  5.5000    -0.0011558435 
  6.0000    -0.0008586487 
  6.5000    -0.0005345167 
  7.0000    -0.0001881630 
  7.5000     0.0001756919 
  8.0000     0.0005503090 
  8.5000     0.0009289266 
  9.0000     0.0013115211 
  9.5000     0.0016980689 
 10.0000     0.0020885700 
 10.5000     0.0024807014 
 11.0000     0.0028721190 
 11.5000     0.0032628227 
 12.0000     0.0036476340 
