 -3.0000    -0.0007198705 
 -2.5000    -0.0006094543 
 -2.0000    -0.0005077249 
 -1.5000    -0.0004146822 
 -1.0000    -0.0003303264 
 -0.5000    -0.0002546573 
  0.0000    -0.0001876751 
  0.5000    -0.0001293796 
  1.0000    -0.0000797709 
  1.5000    -0.0000388490 
  2.0000    -0.0000066139 
  2.5000     0.0000169344 
  3.0000     0.0000317960 
  3.5000     0.0000379707 
  4.0000     0.0000354587 
  4.5000     0.0000283401 
  5.0000     0.0000206941 
  5.5000     0.0000125207 
  6.0000     0.0000049698 
  6.5000    -0.0000008099 
  7.0000    -0.0000038890 
  7.5000    -0.0000033371 
  8.0000    -0.0000000050 
  8.5000     0.0000052539 
  9.0000     0.0000124356 
  9.5000     0.0000215359 
 10.0000     0.0000328625 
 10.5000     0.0000467255 
 11.0000     0.0000628308 
 11.5000     0.0000808814 
 12.0000     0.0000997393 
