 -3.0000    -0.0000773261 
 -2.5000    -0.0000397673 
 -2.0000    -0.0000060617 
 -1.5000     0.0000237905 
 -1.0000     0.0000497895 
 -0.5000     0.0000719351 
  0.0000     0.0000902275 
  0.5000     0.0001046666 
  1.0000     0.0001152523 
  1.5000     0.0001219848 
  2.0000     0.0001248640 
  2.5000     0.0001238899 
  3.0000     0.0001190625 
  3.5000     0.0001103819 
  4.0000     0.0000978479 
  4.5000     0.0000841085 
  5.0000     0.0000718110 
  5.5000     0.0000609554 
  6.0000     0.0000502752 
  6.5000     0.0000385049 
  7.0000     0.0000260147 
  7.5000     0.0000131748 
  8.0000     0.0000000154 
  8.5000    -0.0000134334 
  9.0000    -0.0000271632 
  9.5000    -0.0000411659 
 10.0000    -0.0000554491 
 10.5000    -0.0000700207 
 11.0000    -0.0000854230 
 11.5000    -0.0001022035 
 12.0000    -0.0001186302 
